subject,course_code,course_title,weekdays,time,location
INDS,423J2,Clerkship Integrated Assessment 1.,R,01:05 pm-03:55 pm,MCMED 204
INDS,423J2,Clerkship Integrated Assessment 1.,R,03:05 pm-04:55 pm,MCMED 208/9
INDS,423J2,Clerkship Integrated Assessment 1.,F,09:05 am-11:55 am,MCMED 208/9
INDS,423J2,Clerkship Integrated Assessment 1.,F,01:05 pm-03:55 pm,MCMED 204
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 220
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 201
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 202
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 205
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 203
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 221
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 208/9
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 336
INDS,423J2,Clerkship Integrated Assessment 1.,M,01:05 pm-03:55 pm,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,M,03:05 pm-04:55 pm,MCMED 325
INDS,423J2,Clerkship Integrated Assessment 1.,T,09:05 am-11:55 am,MCMED 333
INDS,423J2,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,MCMED 205
INDS,423J2,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,MCMED 335
INDS,423J2,Clerkship Integrated Assessment 1.,T,03:05 pm-04:55 pm,MCMED 325
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 203
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 220
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 201
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 202
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 205
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 519
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 221
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 333
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 335
INDS,423J2,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,MCMED 336
INDS,423J2,Clerkship Integrated Assessment 1.,W,01:05 pm-03:55 pm,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,W,03:05 pm-04:55 pm,MCMED 325
INDS,423J2,Clerkship Integrated Assessment 1.,R,01:05 pm-03:55 pm,MCMED 204
INDS,423J2,Clerkship Integrated Assessment 1.,F,09:05 am-11:55 am,MCMED 333
INDS,423J2,Clerkship Integrated Assessment 1.,F,01:05 pm-03:55 pm,MCMED 205
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 220
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 201
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 202
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 205
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 203
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 221
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 333
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 210/11
INDS,423J2,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,MCMED 336
INDS,423J2,Clerkship Integrated Assessment 1.,M,01:05 pm-03:55 pm,MCMED 337
INDS,423J2,Clerkship Integrated Assessment 1.,M,03:05 pm-04:55 pm,MCMED 208/9
INDS,423J2,Clerkship Integrated Assessment 1.,T,09:05 am-11:55 am,MCMED 333
INDS,423J2,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,MCMED 204
INDS,423J2,Clerkship Integrated Assessment 1.,T,03:05 pm-04:55 pm,MCMED 325
INDS,423J2,Clerkship Integrated Assessment 1.,R,03:05 pm-04:55 pm,MCMED 325
INDS,423J2,Clerkship Integrated Assessment 1.,F,09:05 am-10:55 am,MCMED 325
INFS,608,Classification and Cataloguing.,M,05:35 pm-08:25 pm,SH688 295
INFS,611,Research Principles & Analysis.,R,08:35 am-11:25 am,EDUC 129
INFS,615,Reference and Information Services.,W,02:35 pm-05:25 pm,EDUC 627
INFS,620,Managing Information Organizations.,F,11:35 am-02:25 pm,EDUC 129
INFS,626,Usability Analysis and Assessment.,F,08:35 am-11:25 am,EDUC 129
INFS,629,Information Security.,R,05:35 pm-08:25 pm,EDUC 433
INFS,630,Data Mining.,T,02:35 pm-05:25 pm,EDUC 433
INFS,634,Web System Design and Management.,F,08:35 am-11:25 am,EDUC 627
INFS,645,Archival Principles and Practice.,R,08:35 am-11:25 am,EDUC 211
INFS,649,Digital Curation.,W,05:35 pm-08:25 pm,EDUC 433
INFS,656,Abstracting and Indexing.,T,11:35 am-02:25 pm,STBIO S3/4
INFS,660,Enterprise Content Management.,M,02:35 pm-05:25 pm,EDUC 338
INFS,661,Knowledge Management.,M,02:35 pm-05:25 pm,EDUC 211
INFS,662,Intellectual Capital.,M,05:35 pm-08:25 pm,EDUC 433
INFS,665,Competitive Intelligence.,T,08:35 am-11:25 am,EDUC 433
INFS,691,Special Topics 1.,T,05:35 pm-08:25 pm,LEA 212
INSY,333,Systems Analysis and Modeling.,TR,10:05 am-11:25 am,BRONF 340
INSY,336,Data Handling and Coding for Analytics.,T,02:35 pm-05:25 pm,BRONF 205
INSY,339,IT Consulting.,T,08:35 am-11:25 am,ARMST 255
INSY,341,Developing Business Applications.,MW,11:35 am-12:55 pm,ARMST 060
INSY,431,IT Implementation Management.,M,06:05 pm-08:55 pm,BRONF 340
INSY,432,Digital Business Models.,TR,11:35 am-12:55 pm,BRONF 410
INSY,434,Topics in Information Systems 1.,W,02:35 pm-05:25 pm,ARMST 060
INSY,437,Managing Data and Databases.,M,02:35 pm-05:25 pm,ARMST 075
INSY,442,Data Analysis and Visualization.,T,11:35 am-02:25 pm,BRONF 205
INSY,446,Data Mining for Business Analytics.,M,08:35 am-11:25 am,ARMST 075
INSY,450,Information Systems Project Management.,W,06:05 pm-08:55 pm,ARMST 075
INSY,455,Technology and Innovation for Sustainability.,R,08:35 am-11:25 am,ARMST 255
INSY,609,Technology Project Management.,T,06:05 pm-08:55 pm,ARMST 255
INSY,669,Text Analytics.,W,06:05 pm-08:55 pm,ARMST 065
INSY,669,Text Analytics.,W,06:05 pm-07:25 pm,ARMST 065
INSY,672,Healthcare Analytics.,MW,02:35 pm-03:55 pm,ARMST 265
INSY,691,Adavnced Topics in Management Information Systems 2.,R,02:35 pm-05:25 pm,BRONF 205
INSY,695,Advanced Topics in Information Systems.,F,02:35 pm-05:25 pm,ARMST 265
INSY,695,Advanced Topics in Information Systems.,F,02:35 pm-03:55 pm,ARMST 265
INSY,695,Advanced Topics in Information Systems.,F,02:35 pm-05:25 pm,ARMST 265
INTD,200,Introduction to International Development.,WF,01:05 pm-02:25 pm,SADB M-1
INTD,354,Civil Society and Development .,WF,11:35 am-12:55 pm,STBIO N2/2
INTD,358,Ethnographic Approaches to Development .,MW,08:35 am-09:55 am,STBIO S3/3
INTD,360,Environmental Challenges in Development.,WF,10:05 am-11:25 am,MAASS 217
INTD,397,Topics in International Development.,MW,02:35 pm-03:55 pm,RPHYS 118
INTD,397,Topics in International Development.,TR,01:05 pm-02:25 pm,ENGTR 1100
INTD,398,Topics in Conflict and Development.,TR,04:05 pm-05:25 pm,ARTS 150
INTD,497,Advanced Topics in International Development.,WF,10:05 am-11:25 am,ENGMC 11
INTD,497,Advanced Topics in International Development.,TR,10:05 am-11:25 am,BURN 306
INTD,498,Honours Seminar in International Development .,M,11:35 am-02:25 pm,EDUC 338
IPEA,502,Patient-Centred Care in Action.,W,08:30 am-11:00 am,000890 A2027
IPEA,502,Patient-Centred Care in Action.,W,08:30 am-11:00 am,000890 A2026B
IPEA,502,Patient-Centred Care in Action.,W,08:30 am-11:00 am,000890 A2026A
IPEA,502,Patient-Centred Care in Action.,W,08:30 am-11:00 am,000890 A2024
IPEA,502,Patient-Centred Care in Action.,W,08:30 am-11:00 am,000890 A2052A
IPEA,502,Patient-Centred Care in Action.,M,10:00 am-12:30 pm,000890 A2024
IPEA,502,Patient-Centred Care in Action.,M,10:00 am-12:30 pm,000890 A2052A
IPEA,502,Patient-Centred Care in Action.,M,10:00 am-12:30 pm,000890 A2026A
IPEA,502,Patient-Centred Care in Action.,M,10:00 am-12:30 pm,000890 A2026B
IPEA,502,Patient-Centred Care in Action.,M,10:00 am-12:30 pm,000890 A2027
IPEA,502,Patient-Centred Care in Action.,R,08:30 am-11:00 am,000890 A2052A
IPEA,502,Patient-Centred Care in Action.,R,08:30 am-11:00 am,000890 A2024
IPEA,502,Patient-Centred Care in Action.,R,08:30 am-11:00 am,000890 A2026A
IPEA,502,Patient-Centred Care in Action.,R,08:30 am-11:00 am,000890 A2026B
IPEA,502,Patient-Centred Care in Action.,R,08:30 am-11:00 am,000890 A2027
ISLA,210,Muslim Societies.,MW,02:35 pm-03:55 pm,ENGMC 204
ISLA,221D2,Introductory Arabic.,MTWRF,08:35 am-09:25 am,MOR 017
ISLA,221D2,Introductory Arabic.,MTWRF,10:35 am-11:25 am,MOR 017
ISLA,221D2,Introductory Arabic.,MTWRF,12:35 pm-01:25 pm,MOR 328
ISLA,232D2,Introductory Turkish.,MWF,10:35 am-11:25 am,BIRKS 017
ISLA,241D2,Introductory Persian.,MW,01:05 pm-02:25 pm,MOR 017
ISLA,251D2,Introductory Urdu-Hindi.,MWF,08:35 am-09:25 am,MOR 328
ISLA,300,Special Topics 7.,TR,04:05 pm-05:25 pm,SH688 295
ISLA,305,Topics in Islamic History.,WF,02:35 pm-03:55 pm,MOR 017
ISLA,322D2,Lower Intermediate Arabic.,MWF,09:35 am-10:25 am,MOR 017
ISLA,322D2,Lower Intermediate Arabic.,MWF,11:35 am-12:25 pm,MOR 328
ISLA,333D2,Lower Intermediate Turkish.,MWF,11:35 am-12:25 pm,MOR 313
ISLA,342D2,Lower Intermediate Persian.,TR,08:35 am-09:55 am,SH688 451
ISLA,352D2,Intermediate Urdu-Hindi.,MWF,04:35 pm-05:25 pm,BIRKS 105
ISLA,380,Islamic Philosophy and Theology.,TR,08:35 am-09:55 am,ENGTR 2110
ISLA,388,Persian Literature.,TR,11:35 am-12:55 pm,FERR 476
ISLA,411,History: Middle-East 1918-1945.,W,08:35 am-11:25 am,LEA 834
ISLA,423D2,Higher Intermediate Arabic.,TR,10:05 am-11:25 am,MOR 328
ISLA,434D2,Higher Intermediate Turkish.,R,03:05 pm-06:25 pm,MOR 313
ISLA,443D2,Upper Intermediate Persian.,TR,10:05 am-11:25 am,MOR 313
ISLA,488,Tales of Wonder-Islamic World.,MW,11:35 am-12:55 pm,MOR 017
ISLA,489,Special Topics 6.,TR,11:35 am-12:55 pm,BIRKS 104
ISLA,495,World Islamic and Middle East Studies Research Seminar.,M,08:35 am-11:25 am,MOR 313
ISLA,506,Revolutions in the Arab World.,W,11:35 am-02:25 pm,BIRKS 017
ISLA,511,"Medieval Islam, 10th-12th Century.",M,02:35 pm-05:25 pm,MOR 328
ISLA,526,Colloquial Arabic.,TR,08:35 am-09:55 am,MOR 328
ISLA,554,Advanced Urdu-Hindi 2.,TR,11:35 am-12:55 pm,MOR 313
ISLA,581,Special Topics 1.,R,02:35 pm-05:25 pm,MOR 328
ISLA,582,Special Topics 2.,F,11:35 am-02:25 pm,SH688 465
ISLA,585,Arab Women's Literature.,F,11:35 am-02:25 pm,MOR 017
ISLA,602,Islamic Philosophy and Theology.,W,02:35 pm-04:25 pm,MOR 313
ISLA,621D2,Arabic for Reading 1.,MTWRF,08:35 am-09:25 am,MOR 017
ISLA,621D2,Arabic for Reading 1.,MTWRF,10:35 am-11:25 am,MOR 017
ISLA,621D2,Arabic for Reading 1.,MTWRF,12:35 pm-01:25 pm,MOR 328
ISLA,622D2,Arabic for Reading 2.,MWF,09:35 am-10:25 am,MOR 017
ISLA,622D2,Arabic for Reading 2.,MWF,11:35 am-12:25 pm,MOR 328
ISLA,623D2,Arabic for Reading 3.,TR,10:05 am-11:25 am,MOR 328
ISLA,632D2,Turkish for Reading 1.,MWF,10:35 am-11:25 am,BIRKS 017
ISLA,633D2,Turkish for Reading 2.,MWF,11:35 am-12:25 pm,MOR 313
ISLA,634D2,Turkish for Reading 3.,R,03:05 pm-06:25 pm,MOR 313
ISLA,641D2,Persian for Reading 1.,MW,01:05 pm-02:25 pm,MOR 017
ISLA,642D2,Persian for Reading 2.,TR,08:35 am-09:55 am,SH688 451
ISLA,643D2,Persian for Reading 3.,TR,10:05 am-11:25 am,MOR 313
ISLA,651D2,Urdu-Hindi for Reading 1.,MWF,08:35 am-09:25 am,MOR 328
ISLA,652D2,Urdu-Hindi for Reading 2.,MWF,04:35 pm-05:25 pm,BIRKS 105
ISLA,735,Special Seminar.,MW,11:35 am-12:55 pm,MOR 017
ISLA,739,Special Seminar.,TR,11:35 am-12:55 pm,BIRKS 104
ITAL,205D2,Italian for Beginners.,MWF,08:35 am-09:25 am,SH688 451
ITAL,205D2,Italian for Beginners.,MWF,10:35 am-11:25 am,SH688 451
ITAL,205D2,Italian for Beginners.,TR,10:05 am-11:25 am,SH688 451
ITAL,205D2,Italian for Beginners.,TR,11:35 am-12:55 pm,SH688 451
ITAL,206,Beginners Italian Intensive.,MTWR,11:35 am-12:55 pm,SH688 361
ITAL,215D2,Intermediate Italian.,TR,08:35 am-09:55 am,SH688 395
ITAL,216,Intermediate Italian Intensive.,MTWR,02:35 pm-03:55 pm,SH688 451
ITAL,290,Commedia Dell'Arte.,M,05:05 pm-07:55 pm,SH688 223
ITAL,290,Commedia Dell'Arte.,T,06:05 pm-08:55 pm,LEA 132
ITAL,290,Commedia Dell'Arte.,R,06:05 pm-08:55 pm,LEA 132
ITAL,290,Commedia Dell'Arte.,F,06:05 pm-08:55 pm,LEA 132
ITAL,307,Topics in Italian Culture.,TR,01:05 pm-02:25 pm,SH688 294
ITAL,309,Perspectives on Italy.,WF,01:05 pm-02:25 pm,SH688 1165
ITAL,355,Dante and the Middle Ages.,MW,02:35 pm-03:55 pm,ENGTR 1080
ITAL,365,The Italian Renaissance.,TR,04:05 pm-05:25 pm,ENGTR 0100
ITAL,477,Italian Cinema and Video.,TR,02:35 pm-03:55 pm,SH688 295
JWST,201,Jewish Law.,MW,01:05 pm-02:25 pm,FERR 476
JWST,202,Introduction to Jewish Music.,MW,02:35 pm-03:55 pm,SH688 295
JWST,220D2,Introductory Hebrew.,TR,04:05 pm-05:25 pm,LEA 721
JWST,220D2,Introductory Hebrew.,MW,10:05 am-11:25 am,EDUC 434
JWST,282,Introductory Yiddish 2.,TR,01:05 pm-02:25 pm,EDUC 437
JWST,312,Modern Jewish History.,MW,01:05 pm-02:25 pm,ARTS 350
JWST,320D2,Intermediate Hebrew.,MW,04:05 pm-05:25 pm,ARTS 350
JWST,325,Israeli Literature in Translation.,MW,01:05 pm-02:25 pm,LEA 617
JWST,330,Topics in the Hebrew Bible.,TR,10:05 am-11:25 am,LEA 834
JWST,334,Jews and Muslims: A Modern History.,WF,10:05 am-11:25 am,WONG 1050
JWST,337,Jewish Philosophy and Thought 1.,MW,02:35 pm-03:55 pm,ARTS 350
JWST,340D2,Advanced Hebrew.,TR,11:35 am-12:55 pm,LEA 819
JWST,346,Modern Jewish Studies.,TR,10:05 am-11:25 am,SH688 1085
JWST,359,Topics in Jewish Philosophy 2.,MW,04:05 pm-05:25 pm,FERR 230
JWST,370,Israeli Popular Culture.,TR,10:05 am-11:25 am,FERR 476
JWST,371,Jews and the City.,TR,01:05 pm-02:25 pm,EDUC 431
JWST,381,God and Devil in Modern Yiddish Literature.,TR,04:05 pm-05:25 pm,EDUC 338
JWST,385,Yiddish: Intermediate 2.,MW,02:35 pm-03:55 pm,LEA 520
LAWG,100D2,Contractual Obligations.,TR,10:05 am-11:25 am,CDH 100
LAWG,100D2,Contractual Obligations.,TR,10:05 am-11:25 am,CDH 101
LAWG,100D2,Obligations contractuelles,T,10:05 am-11:25 am,CDH 200
LAWG,100D2,Obligations contractuelles,R,10:05 am-11:25 am,CDH 312
LAWG,101D2,Extra-Contractual Obligations/Torts.,MW,02:35 pm-03:55 pm,CDH 101
LAWG,101D2,Extra-Contractual Obligations/Torts.,MW,02:35 pm-03:55 pm,CDH 100
LAWG,101D2,Ex-contractuelles/délits,MW,02:35 pm-03:55 pm,CDH 201
LAWG,102D2,Criminal Justice.,MW,05:35 pm-06:55 pm,CDH 100
LAWG,102D2,Criminal Justice.,MW,05:35 pm-06:55 pm,CDH 312
LAWG,102D2,Justice pénale,MW,11:35 am-12:55 pm,CDH 312
LAWG,110D2,Integration Workshop.,F,02:35 pm-03:55 pm,CDH 100
LAWG,110D2,Integration Workshop.,F,02:35 pm-03:55 pm,CDH 100
LAWG,110D2,Integration Workshop.,F,02:35 pm-03:55 pm,CDH 100
LAWG,110D2,Integration Workshop.,F,02:35 pm-03:55 pm,CDH 100
LAWG,110D2,Integration Workshop.,F,02:35 pm-03:55 pm,CDH 100
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,R,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,R,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,R,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,R,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,F,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,F,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,F,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,T,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,T,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,T,11:35 am-12:35 pm,CDH 316
LAWG,110D2,Integration Workshop.,M,09:05 am-09:55 am,CDH 203
LAWG,110D2,Integration Workshop.,M,09:05 am-09:55 am,CDH 203
LAWG,110D2,Integration Workshop.,M,09:05 am-09:55 am,CDH 203
LAWG,110D2,Integration Workshop.,W,09:35 am-10:25 am,CDH 202
LAWG,110D2,Integration Workshop.,W,09:35 am-10:25 am,CDH 202
LAWG,110D2,Integration Workshop.,W,09:35 am-10:25 am,CDH 202
LAWG,110D2,Integration Workshop.,M,10:05 am-10:55 am,CDH 200
LAWG,110D2,Integration Workshop.,M,10:05 am-10:55 am,CDH 200
LAWG,110D2,Integration Workshop.,M,10:05 am-10:55 am,CDH 200
LAWG,110D2,Integration Workshop.,W,04:05 pm-04:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,W,04:05 pm-04:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,W,04:05 pm-04:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,W,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,W,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,W,10:05 am-10:55 am,CDH 203
LAWG,110D2,Integration Workshop.,R,11:35 am-12:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,R,11:35 am-12:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,R,11:35 am-12:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 202
LAWG,110D2,Integration Workshop.,T,12:05 pm-12:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,12:05 pm-12:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,12:05 pm-12:55 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 203
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 200
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 200
LAWG,110D2,Integration Workshop.,T,02:35 pm-03:25 pm,CDH 200
LAWG,200,Commercial Law.,W,06:05 pm-08:55 pm,CDH 201
LAWG,210,Legal Ethics and Professionalism.,R,11:35 am-12:55 pm,CDH 100
LAWG,210,Legal Ethics and Professionalism.,T,11:35 am-12:55 pm,MCMED 325
LAWG,210,Legal Ethics and Professionalism.,TR,11:35 am-12:55 pm,CDH 100
LAWG,210,Legal Ethics and Professionalism.,TR,11:35 am-12:55 pm,CDH 101
LAWG,210,Déontologie professionnelle,T,11:35 am-12:55 pm,CDH 200
LAWG,210,Déontologie professionnelle,R,11:35 am-12:55 pm,CDH 312
LAWG,220D2,Property.,TR,02:35 pm-03:55 pm,CDH 100
LAWG,220D2,Les biens,TR,02:35 pm-03:55 pm,CDH 312
LAWG,273,Family Law.,WF,08:35 am-09:55 am,CDH 100
LAWG,316,Private International Law.,MW,04:05 pm-05:25 pm,CDH 101
LAWG,400,Secured Transactions.,WF,09:35 am-11:25 am,CDH 102
LAWG,415,Preuve civile,M,08:35 am-11:25 am,CDH 102
LAWG,426,Evidence (Criminal Matters).,M,06:05 pm-08:55 pm,CDH 201
LAWG,507,Critical Race Theory Advanced Seminar.,MW,10:05 am-11:25 am,CDH 316
LAWG,507,Critical Race Theory Advanced Seminar.,MW,10:05 am-11:25 am,CDH 316
LAWG,515,Topic: Media Law,T,05:35 pm-08:25 pm,CDH 102
LAWG,515,Topic: Media Law,T,05:35 pm-08:25 pm,CDH 102
LAWG,516,Topic: Mediation,W,05:35 pm-08:25 pm,CDH 316
LAWG,516,Topic: Mediation,W,05:35 pm-08:25 pm,CDH 316
LAWG,521,Topic:TransformativeJustice&AP,TR,01:05 pm-02:25 pm,CDH 203
LAWG,521,Topic:TransformativeJustice&AP,TR,01:05 pm-02:25 pm,CDH 203
LAWG,523,Tax Practice Seminar.,F,08:35 am-11:25 am,CDH 202
LAWG,523,Tax Practice Seminar.,F,08:35 am-11:25 am,CDH 202
LAWG,535,Topic:AdvTopicsInBusinessLaw,MW,10:05 am-11:25 am,CDH 312
LAWG,535,Topic:AdvTopicsInBusinessLaw,MW,10:05 am-11:25 am,CDH 312
LAWG,538,Topic: StateAcc &Social Change,R,02:35 pm-05:25 pm,CDH 102
LAWG,538,Topic: StateAcc &Social Change,R,02:35 pm-05:25 pm,CDH 102
LAWG,581,Law and Healthcare.,TR,02:35 pm-03:55 pm,CDH 201
LAWG,602,Communication 2.,R,11:35 am-02:25 pm,CDH 200
LAWG,625,Legal Education Seminar.,T,10:05 am-12:55 pm,CDH 312
LAWG,625,Legal Education Seminar.,T,10:05 am-12:55 pm,CDH 312
LAWG,625,Legal Education Seminar.,T,10:05 am-12:55 pm,CDH 312
LEEL,570,Employment Law.,MW,11:35 am-12:55 pm,CDH 200
LEEL,570,Employment Law.,MW,11:35 am-12:55 pm,CDH 200
LEEL,571,Transnational Labour Law.,T,01:05 pm-03:55 pm,CDH 316
LEEL,571,Transnational Labour Law.,T,01:05 pm-03:55 pm,CDH 316
LIBA,402,Seminar in Liberal Arts.,TR,10:05 am-11:25 am,SH688 223
LING,201,Introduction to Linguistics.,MWF,10:35 am-11:25 am,SADB M-1
LING,201,Introduction to Linguistics.,R,06:05 pm-07:55 pm,STBIO S1/4
LING,210,Introduction to Speech Science.,TR,10:05 am-11:25 am,ARTS 150
LING,211,Introduction to Indigenous Languages.,WF,08:35 am-09:55 am,WONG 1030
LING,260,Meaning in Language.,MW,04:05 pm-05:25 pm,RPHYS 114
LING,315,Languages of the World.,TR,08:35 am-09:55 am,PE1085 002
LING,320,Sociolinguistics 1.,MW,08:35 am-09:55 am,RPHYS 118
LING,330,Phonetics.,MWF,02:35 pm-03:25 pm,ENGMC 11
LING,345,From Natural Language to Data Science .,TR,11:35 am-12:55 pm,ENGTR 0100
LING,371,Syntax 1.,MWF,01:35 pm-02:25 pm,RPHYS 114
LING,411,Structure of an Indigenous Language.,MW,02:35 pm-03:55 pm,PE1085 002
LING,445,Computational Linguistics.,TR,08:35 am-09:55 am,LEA 26
